Brand,Model,Variant,Engine Type,Displacement,Max Power,Max Torque,Turbo Charger,Transmission Type,Gearbox,Drive Type
Mahindra,XUV300,W8 Diesel BSIV,1.5 Diesel Engine,1497 cc,115bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6 Speed,FWD
Mahindra,XUV300,W8 Diesel Sunroof BSVI,1.5L Turbo Diesel with CRDi,1497 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6 Speed,
Mahindra,XUV300,W8 Opt,TCMPFi,1197 cc,108.62bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV300,W8 Opt AMT,TCMPFi,1197 cc,108.62bhp@5000rpm,200Nm@1500-3500rpm,Yes,Automatic,6-Speed AMT,FWD
Mahindra,XUV300,W8 Opt AMT DT Diesel,CRDi,1497 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV300,W8 Opt AMT DT,TCMPFi,1197 cc,108.62bhp@5000rpm,200Nm@1500-3500rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV300,W8 Opt AMT Diesel,CRDi,1497 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV300,W8 Opt DT,TCMPFi,1197 cc,108.62bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV300,W8 Opt DT Diesel,CRDi,1497 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV300,W8 Opt Diesel,CRDi,1497 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV300,W8 Opt Turbo,TGDi,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV300,W8 Opt Turbo DT,TGDi,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV300,W8 Option AMT BSVI,1.2L Petrol,1197 cc,108.62bhp@5000rpm,200Nm@2000-3500rpm,Yes,Automatic,6 Speed,
Mahindra,XUV300,W8 Option AMT Dual Tone,1.2L Petrol,1197 cc,108.62bhp@5000rpm,200Nm@2000-3500rpm,Yes,Automatic,6 Speed,
Mahindra,XUV300,W8 Option BSIV,1.2 Petrol Engine,1197 cc,110bhp@5000rpm,200Nm@2000-3500rpm,Yes,Manual,6 Speed,FWD
Mahindra,XUV300,W8 Option BSVI,1.2L Petrol,1197 cc,108.62bhp@5000rpm,200Nm@2000-3500rpm,Yes,Manual,6 Speed,
Mahindra,XUV300,W8 Option Diesel BSIV,1.5 Diesel Engine,1497 cc,115bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6 Speed,FWD
Mahindra,XUV300,W8 Option Diesel BSVI,1.5L Turbo Diesel with CRDi,1497 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6 Speed,
Mahindra,XUV300,W8 Option Dual Tone BSIV,1.2 Petrol Engine,1197 cc,110bhp@5000rpm,200Nm@2000-3500rpm,Yes,Manual,6 Speed,FWD
Mahindra,XUV300,W8 Option Dual Tone BSVI,1.2L Petrol,1197 cc,108.62bhp@5000rpm,200Nm@2000-3500rpm,Yes,Manual,6 Speed,
Mahindra,XUV300,W8 Option Dual Tone Diesel BSVI,1.5L Turbo Diesel with CRDi,1497 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6 Speed,
Mahindra,XUV300,W8 Option Dual Tone Diesel BSIV,1.5 Diesel Engine,1497 cc,115bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6 Speed,FWD
Mahindra,XUV300,W8 Option Turbosport BSVI,1.2L Turbo Petrol,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6 Speed,
Mahindra,XUV300,W8 Option Turbosport Dual Tone BSVI,1.2L Turbo Petrol,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6 Speed,
Mahindra,XUV300,W8 Turbo,TGDi,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV300,W8 Turbosport BSVI,1.2L Turbo Petrol,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6 Speed,
Mahindra,XUV300,W8 Turbo DT,TGDi,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV300,W8 Turbosport Dual Tone BSVI,1.2L Turbo Petrol,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6 Speed,
Mahindra,XUV400 EV,EC Pro 345 kWh,,,149.55bhp,310Nm,,Automatic,Shift-by-wire AT,FWD
Mahindra,XUV400 EV,EL Pro 345 kWh,,,149.55bhp,310Nm,,Automatic,Shift-by-wire AT,FWD
Mahindra,XUV400 EV,EL Pro 394 kWh,,,147.51bhp,310Nm,,Automatic,Shift-by-wire AT,FWD
Mahindra,XUV400 EV,EL Pro DT 345 kWh,,,149.55bhp,310Nm,,Automatic,Shift-by-wire AT,FWD
Mahindra,XUV400 EV,EL Pro DT 394 kWh,,,147.51bhp,310Nm,,Automatic,Shift-by-wire AT,FWD
Mahindra,XUV700,AX7L Ebony Edition 7Str Diesel AT,mHAWK,2198 cc,182bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV700,AX7L Ebony Edition 7Str Diesel AT AWD,mHAWK,2198 cc,182bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,AWD
Mahindra,XUV700,MX 7Str,mStallion,1999 cc,197bhp@5000rpm,380Nm@1750-3000rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV700,MX E 7Str,mStallion,1999 cc,197bhp@5000rpm,380Nm@1750-3000rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV700,MX E 7Str Diesel,mHawk,2198 cc,152bhp@3750rpm,360Nm@1500-2800rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,AX5,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,AX5 AT,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Automatic,6-Speed AT,FWD
Mahindra,XUV 3XO,AX5 Diesel,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,AX5 Diesel AMT,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Automatic,6-Speed AMT,FWD
Mahindra,XUV 3XO,AX5 L Turbo,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,AX5 L Turbo AT,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Automatic,6-Speed AT,FWD
Mahindra,XUV 3XO,AX7 Diesel,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,AX7 L Diesel,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,AX7 Diesel AMT,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Automatic,6-Speed AMT,FWD
Mahindra,XUV 3XO,AX7 L Turbo,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,AX7 L Turbo AT,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Automatic,6-Speed AT,FWD
Mahindra,XUV 3XO,AX7 Turbo,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,AX7 Turbo AT,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Automatic,6-Speed AT,FWD
Mahindra,XUV 3XO,MX1,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,MX2 Pro,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,MX2 Pro AT,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 3XO,MX2 Pro Diesel,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,MX2 diesel,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,MX3,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,MX3 AT,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Automatic,6-Speed AT,FWD
Mahindra,XUV 3XO,MX3 Diesel,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,MX3 Diesel AMT,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Automatic,6-Speed AMT,FWD
Mahindra,XUV 3XO,MX3 Pro AT,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Automatic,6-Speed AT,FWD
Mahindra,XUV 3XO,MX3 Pro,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,MX3 Pro Diesel,Turbo with CRDe,1498 cc,115.05bhp@3750rpm,300Nm@1500-2500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,REVX A Turbo,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO,REVX A Turbo AT,mStallion (TGDi) engine,1197 cc,128.73bhp@5000rpm,230Nm@1500-3750rpm,Yes,Automatic,6-Speed AT,FWD
Mahindra,XUV 3XO,REVX M,mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO EV,AX5,,,147.51bhp,310Nm,,Automatic,Shift-by-wire AT,FWD
Mahindra,XUV 3XO,REVX M (O),mStallion (TCMPFi) engine,1197 cc,109.96bhp@5000rpm,200Nm@1500-3500rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 3XO EV,AX7L,,,147.51bhp,310Nm,,Automatic,Shift-by-wire AT,FWD
Mahindra,XUV 7XO,AX,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX3,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX3 AT,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX3 Diesel,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,420Nm@1600-2800rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX3 Diesel AT,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX5,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX5 AT,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX5 Diesel,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,420Nm@1600-2800rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX5 Diesel AT,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX7L 6Str AT,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7L 6Str Diesel AT,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7L AT,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7L Diesel,mHawk CRDe,2184 cc,182.37bhp@3500rpm,420Nm@1600-2800rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX7L Diesel AT,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7L Diesel AWD AT,mHawk CRDe,2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,AWD
Mahindra,XUV 7XO,AX7T 6Str AT,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7T 6Str Diesel,mHawk CRDe,2184 cc,182.37bhp@3500rpm,420Nm@1600-2800rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX7T 6Str Diesel AT,mHawk CRDe,2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7T AT,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7T Diesel AT,mHawk CRDe,2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7T Diesel AWD AT,mHawk CRDe,2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,AWD
Mahindra,XUV 7XO,AX7T Diesel,mHawk CRDe,2184 cc,182.37bhp@3500rpm,420Nm@1600-2800rpm,Yes,Manual,6-Speed,FWD
Mahindra,XUV 7XO,AX7 AT,mStallion TGDi,1997 cc,200bhp@5000rpm,380Nm@1750-3000rpm,Yes,Automatic,6-Speed,FWD
Mahindra,XUV 7XO,AX7 Diesel,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,420Nm@1600-2800rpm,Yes,Manual,6-Speed,FWD
Maruti,Alto 800 tour,H1,F8D,796 cc,47.33bhp@6000rpm,69nm@3500rpm,,Manual,5-Speed,
Maruti,Alto 800 tour,H1 (O),F8D,796 cc,67bhp@5600rpm,91.1Nm@3400rpm,,Manual,5-Speed,FWD
Mahindra,XUV 7XO,AX Diesel,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,420Nm@1600-2800rpm,Yes,Manual,6-Speed,FWD
Maruti,Alto K10,LXI,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Manual,5-Speed,FWD
Mahindra,XUV 7XO,AX7 Diesel AT,mHAWK (CRDi),2184 cc,182.37bhp@3500rpm,450Nm@1750-2800rpm,Yes,Automatic,6-Speed,FWD
Maruti,Alto K10,VXI,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Manual,5-Speed,FWD
Maruti,Alto K10,STD,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Manual,5-Speed,FWD
Maruti,Alto K10,VXI AT,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Automatic,5-Speed,FWD
Maruti,Alto K10,LXI S-CNG,K10C,998 cc,55.92bhp@5300rpm,82.1Nm@3400rpm,,Manual,5-Speed,FWD
Maruti,Alto K10,VXI Plus,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Manual,5-Speed,FWD
Maruti,Alto Tour H1,CNG,K10C CNG,998 cc,55.92bhp@5300rpm,82.1Nm@3400rpm,,Manual,5-Speed,FWD
Maruti,Alto K10,VXI Plus AT,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Automatic,5-Speed,FWD
Maruti,Baleno 2026,Base,,1197 cc,,,,Manual,,
Maruti,Alto Tour H1,Petrol,K10C,998 cc,67.58bhp@5600rpm,91.1Nm@3400rpm,,Manual,5-Speed,FWD
Maruti,Alto K10,VXI S-CNG,K10C,998 cc,55.92bhp@5300rpm,82.1Nm@3400rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Lxi,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Lxi CNG,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Vxi CNG,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Vxi,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Vxi AT,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,6-Speed,FWD
Maruti,Brezza,Zxi,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Zxi AT,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,6-Speed,FWD
Maruti,Brezza,Zxi AT DT,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,6-Speed,FWD
Maruti,Brezza,Zxi CNG DT,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Zxi CNG,K15C,1462 cc,86.63bhp@5500rpm,121.5Nm@4200rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Zxi DT,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Zxi Plus,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Zxi Plus AT,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,6-Speed,FWD
Maruti,Brezza,Zxi Plus DT,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Manual,5-Speed,FWD
Maruti,Brezza,Zxi Plus AT DT,K15C,1462 cc,101.64bhp@6000rpm,136.8Nm@4400rpm,,Automatic,6-Speed,FWD
Maruti,Dzire,VXI,Z12E,1197 cc,80bhp@5700rpm,111.7Nm@4300rpm,,Manual,5-Speed,FWD
Maruti,Dzire,LXI,Z12E,1197 cc,80bhp@5700rpm,111.7Nm@4300rpm,,Manual,5-Speed,FWD
Maruti,Dzire,VXI AMT,Z12E,1197 cc,80bhp@5700rpm,111.7Nm@4300rpm,,Automatic,5-Speed,FWD
Maruti,Dzire,VXI CNG,Z12E,1197 cc,69bhp@5700rpm,101.8Nm@2900rpm,,Manual,5-Speed,FWD
Maruti,Dzire,ZXI,Z12E,1197 cc,80bhp@5700rpm,111.7Nm@4300rpm,,Manual,5-Speed,FWD
Maruti,Dzire,ZXI AMT,Z12E,1197 cc,80bhp@5700rpm,111.7Nm@4300rpm,,Automatic,5-Speed AMT,FWD
Maruti,Dzire,ZXI CNG,Z12E,1197 cc,69bhp@5700rpm,101.8Nm@2900rpm,,Manual,5-Speed,FWD
Maruti,Dzire Tour S,STD,Z12E,1197 cc,80bhp@5700rpm,111.7Nm@4300rpm,,Manual,5-Speed,FWD
Maruti,Eeco Cargo,STD,K12N,1197 cc,79.65bhp@6000rpm,104.4Nm@3000rpm,,Manual,5 Speed5-Speed,RWD
Maruti,Dzire Tour S,CNG,Z12E,1197 cc,69bhp@5700rpm,101.8Nm@2900rpm,,Manual,5-Speed,FWD
Maruti,Dzire,ZXI Plus AMT,Z12E,1197 cc,80bhp@5700rpm,111.7Nm@4300rpm,,Automatic,5-Speed AMT,FWD
Maruti,Dzire,ZXI Plus,Z12E,1197 cc,80bhp@5700rpm,111.7Nm@4300rpm,,Manual,5-Speed,FWD
Maruti,Eeco Cargo,STD CNG,K12N,1197 cc,70.67bhp@6000rpm,95Nm@3000rpm,,Manual,5-Speed,RWD
Maruti,Eeco Cargo,STD AC CNG,K12N,1197 cc,70.67bhp@6000rpm,95Nm@3000rpm,,Manual,5-Speed,RWD
Maruti,Ertiga Tour,STD CNG,K15C,1462 cc,91.18bhp@6000rpm,122Nm@4400rpm,,Manual,5-Speed,FWD
Maruti,Ertiga Tour,STD,K15C,1462 cc,103.25bhp@6000rpm,138Nm@4400rpm,,Manual,5-Speed,FWD
Maruti,FRONX,Alpha Turbo,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Manual,5-Speed,FWD
Maruti,FRONX,Alpha Turbo DT,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Manual,5-Speed,FWD
Maruti,FRONX,Alpha Turbo AT,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Automatic,6-Speed AT,FWD
Maruti,FRONX,Alpha Turbo DT AT,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Automatic,6-Speed AT,FWD
Maruti,FRONX,Delta AMT,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,No,Automatic,5-Speed AMT,FWD
Maruti,FRONX,Delta,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,No,Manual,5-Speed,FWD
Maruti,FRONX,Delta CNG,"1.2L Dual Jet, Dual VVT",1197 cc,76.43bhp@6000rpm,98.5Nm@4300rpm,No,Manual,5-Speed,FWD
Maruti,FRONX,Delta Plus AMT,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,No,Automatic,5-Speed AMT,FWD
Maruti,FRONX,Delta Plus,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,No,Manual,5-Speed,FWD
Maruti,FRONX,Delta Plus Opt,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,No,Manual,5-Speed,FWD
Maruti,FRONX,Delta Plus Opt AMT,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,No,Automatic,5-Speed AMT,FWD
Maruti,FRONX,Delta Plus Turbo,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Manual,5-Speed,FWD
Maruti,FRONX,Sigma,"1.2L Dual Jet, Dual VVT",1197 cc,88.50bhp@6000rpm,113Nm@4400rpm,No,Manual,5-Speed,FWD
Maruti,FRONX,Sigma CNG,"1.2L Dual Jet, Dual VVT",1197 cc,76.43bhp@6000rpm,98.5Nm@4300rpm,No,Manual,5-Speed,FWD
Maruti,FRONX,Zeta Turbo,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Manual,5-Speed,FWD
Maruti,FRONX,Zeta Turbo AT,1.0L Turbo Boosterjet,998 cc,98.69bhp@5500rpm,147.6Nm@2000-4500rpm,Yes,Automatic,6-Speed AT,FWD
Maruti,Invicto,Alpha Plus 7Str,,1987 cc,150.19bhp@6000rpm,188Nm@4400-5200rpm,,Automatic,E-CVT,FWD
Maruti,Jimny,Alpha,K15B,1462 cc,103bhp@6000rpm,134.2Nm@4000rpm,,Manual,5-Speed,4WD
Maruti,Invicto,Zeta Plus 8Str,,1987 cc,150.19bhp@6000rpm,188Nm@4400-5200rpm,,Automatic,E-CVT,FWD
Maruti,Invicto,Zeta Plus 7Str,,1987 cc,150.19bhp@6000rpm,188Nm@4400-5200rpm,,Automatic,E-CVT,FWD
Maruti,Jimny,Alpha AT,K15B,1462 cc,103bhp@6000rpm,134.2Nm@4000rpm,,Automatic,4-Speed,4WD
Maruti,Jimny,Alpha Dual Tone,K15B,1462 cc,103bhp@6000rpm,134.2Nm@4000rpm,,Manual,5-Speed,4WD
Maruti,Jimny,Alpha Dual Tone AT,K15B,1462 cc,103bhp@6000rpm,134.2Nm@4000rpm,,Automatic,4-Speed,4WD
Maruti,Jimny,Zeta,K15B,1462 cc,103bhp@6000rpm,134.2Nm@4000rpm,,Manual,5-Speed,4WD
Maruti,Jimny,Zeta AT,K15B,1462 cc,103bhp@6000rpm,134.2Nm@4000rpm,,Automatic,4-Speed,4WD
Maruti,S-Presso,LXI CNG,K1OC CNG,998 cc,55.92bhp@5300rpm,82.1Nm@3400rpm,,Manual,5-Speed,FWD
Maruti,S-Presso,LXi,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Manual,5-Speed,FWD
Maruti,S-Presso,STD,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Manual,5-Speed,FWD
Maruti,S-Presso,VXI,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Manual,5-Speed,FWD
Maruti,S-Presso,VXI CNG,K1OC CNG,998 cc,55.92bhp@5300rpm,82.1Nm@3400rpm,,Manual,5-Speed,FWD
Maruti,S-Presso,VXi Opt AT,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Automatic,5-Speed AMT,FWD
Maruti,S-Presso,VXi Plus,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Manual,5-Speed,FWD
Maruti,S-Presso,VXi Plus Opt AT,K10C,998 cc,65.71bhp@5500rpm,89Nm@3500rpm,,Automatic,5-Speed AMT,FWD
Maruti,Super Carry,Cab Chassis,,1196 cc,72.41bhp@6000rpm,98nm@3000rpm,,Manual,5-Speed,FWD
Maruti,Super Carry,STD,Multi Point Fuel Injection G12B BS—VI,1196 cc,72.41bhp@6000rpm,98Nm @3000rpm,,Manual,5-Speed,FWD
Maruti,Super Carry,STD CNG,Multi Point Fuel Injection G12B BS—VI,1196 cc,72.41bhp@6000rpm,98Nm@3000rpm,,Manual,5-Speed,FWD
Maruti,Swift,LXi,Z12E,1197 cc,80.46bhp@5700rpm,111.7Nm@4300rpm,No,Manual,5-Speed,FWD
Maruti,Swift,VXi,Z12E,1197 cc,80.46bhp@5700rpm,111.7Nm@4300rpm,No,Manual,5-Speed,FWD
Maruti,Swift,VXi Opt AMT,Z12E,1197 cc,80.46bhp@5700rpm,111.7Nm@4300rpm,No,Automatic,5-Speed AMT,FWD
